cores,m,k,n,time,GFLOPS
14,12000,12000,12000,2.795808,1236.136511
14,12000,12000,12000,2.810794,1229.545952
14,12000,12000,12000,2.824377,1223.632464
14,12000,12000,12000,2.818439,1226.210826
14,12000,12000,12000,2.797804,1235.254580
14,12000,12000,12000,2.818375,1226.238614
14,12000,12000,12000,2.784721,1241.057947
14,12000,12000,12000,2.783194,1241.738819
14,12000,12000,12000,2.795190,1236.409684
15,12000,12000,12000,2.599832,1329.316619
15,12000,12000,12000,2.645422,1306.407824
15,12000,12000,12000,2.609764,1324.257808
15,12000,12000,12000,2.630349,1313.893986
15,12000,12000,12000,2.610476,1323.896483
15,12000,12000,12000,2.601970,1328.224192
15,12000,12000,12000,2.595143,1331.718339
15,12000,12000,12000,2.595078,1331.752044
15,12000,12000,12000,2.595157,1331.711210
15,12000,12000,12000,2.616381,1320.908575
16,12000,12000,12000,2.632475,1312.832828
16,12000,12000,12000,2.684042,1287.610099
16,12000,12000,12000,2.629711,1314.212659
16,12000,12000,12000,2.614922,1321.645774
16,12000,12000,12000,2.601984,1328.217155
16,12000,12000,12000,2.636487,1310.835430
16,12000,12000,12000,2.619989,1319.089463
16,12000,12000,12000,2.639881,1309.150161
16,12000,12000,12000,2.660255,1299.123574
16,12000,12000,12000,2.626871,1315.633583
17,12000,12000,12000,2.318720,1490.477714
17,12000,12000,12000,2.352708,1468.945300
17,12000,12000,12000,2.382704,1450.452834
17,12000,12000,12000,2.340848,1476.388353
17,12000,12000,12000,2.337073,1478.772753
17,12000,12000,12000,2.330706,1482.812355
17,12000,12000,12000,2.352560,1469.038045
17,12000,12000,12000,2.335400,1479.832381
17,12000,12000,12000,2.330440,1482.981732
17,12000,12000,12000,2.304085,1499.944768
18,12000,12000,12000,2.261238,1528.365993
18,12000,12000,12000,2.256925,1531.287256
18,12000,12000,12000,2.278724,1516.638509
18,12000,12000,12000,2.258496,1530.222215
18,12000,12000,12000,2.260532,1528.843837
18,12000,12000,12000,2.270775,1521.947637
18,12000,12000,12000,2.308736,1496.922932
18,12000,12000,12000,2.278049,1517.087570
18,12000,12000,12000,2.277211,1517.645623
18,12000,12000,12000,2.259318,1529.665020
19,12000,12000,12000,2.060266,1677.453139
19,12000,12000,12000,2.090335,1653.323415
19,12000,12000,12000,2.057928,1679.359259
19,12000,12000,12000,2.088572,1654.719312
19,12000,12000,12000,2.067143,1671.872406
19,12000,12000,12000,2.084015,1658.337526
19,12000,12000,12000,2.069027,1670.350290
19,12000,12000,12000,2.096995,1648.072335
19,12000,12000,12000,2.088587,1654.707068
19,12000,12000,12000,2.076715,1664.166828
20,12000,12000,12000,1.921760,1798.351747
20,12000,12000,12000,1.934046,1786.927701
20,12000,12000,12000,1.944211,1777.585191
20,12000,12000,12000,1.951314,1771.114207
20,12000,12000,12000,1.934160,1786.822241
20,12000,12000,12000,1.935688,1785.411700
20,12000,12000,12000,1.950877,1771.511284
20,12000,12000,12000,1.935221,1785.842921
20,12000,12000,12000,1.924729,1795.577892
20,12000,12000,12000,1.934440,1786.563893
21,12000,12000,12000,1.931734,1789.066576
21,12000,12000,12000,1.977878,1747.327350
21,12000,12000,12000,1.919129,1800.816629
21,12000,12000,12000,1.937920,1783.355806
21,12000,12000,12000,1.950936,1771.457134
21,12000,12000,12000,1.943419,1778.309631
21,12000,12000,12000,1.941518,1780.050840
21,12000,12000,12000,1.918412,1801.489555
21,12000,12000,12000,1.931410,1789.365865
21,12000,12000,12000,1.976086,1748.911362
22,12000,12000,12000,1.897132,1821.696828
22,12000,12000,12000,1.889303,1829.246332
22,12000,12000,12000,1.874960,1843.239467
22,12000,12000,12000,1.873305,1844.867418
22,12000,12000,12000,1.868433,1849.678427
22,12000,12000,12000,1.894393,1824.331448
22,12000,12000,12000,1.907411,1811.879794
22,12000,12000,12000,1.901184,1817.814548
22,12000,12000,12000,1.921590,1798.510331
22,12000,12000,12000,1.877659,1840.589902
23,12000,12000,12000,1.881008,1837.313115
23,12000,12000,12000,1.850222,1867.884017
23,12000,12000,12000,1.848546,1869.577342
23,12000,12000,12000,1.875581,1842.628885
23,12000,12000,12000,1.837569,1880.745205
23,12000,12000,12000,1.919644,1800.334002
23,12000,12000,12000,1.867106,1850.993063
23,12000,12000,12000,1.885194,1833.232736
23,12000,12000,12000,1.839349,1878.925144
23,12000,12000,12000,1.867123,1850.975660
24,12000,12000,12000,1.833594,1884.823272
24,12000,12000,12000,1.824580,1894.134138
24,12000,12000,12000,1.815029,1904.101648
24,12000,12000,12000,1.818689,1900.269524
24,12000,12000,12000,1.854007,1864.070803
24,12000,12000,12000,1.817929,1901.064166
24,12000,12000,12000,1.792876,1927.629563
24,12000,12000,12000,1.774804,1947.256789
24,12000,12000,12000,1.884161,1834.238640
24,12000,12000,12000,1.846090,1872.064952
25,12000,12000,12000,1.855383,1862.688676
25,12000,12000,12000,1.887593,1830.903034
25,12000,12000,12000,1.870966,1847.174280
25,12000,12000,12000,1.841873,1876.350708
25,12000,12000,12000,1.861745,1856.322981
25,12000,12000,12000,1.813118,1906.108477
25,12000,12000,12000,1.853561,1864.519290
25,12000,12000,12000,1.872538,1845.623842
25,12000,12000,12000,1.805100,1914.574908
25,12000,12000,12000,1.903854,1815.264973
26,12000,12000,12000,1.938831,1782.517016
26,12000,12000,12000,1.960238,1763.051409
26,12000,12000,12000,1.967094,1756.906661
26,12000,12000,12000,1.989781,1736.874813
26,12000,12000,12000,1.951094,1771.314242
26,12000,12000,12000,1.955572,1767.258070
26,12000,12000,12000,2.012700,1717.096325
26,12000,12000,12000,1.994200,1733.026151
26,12000,12000,12000,1.930701,1790.023766
26,12000,12000,12000,1.975245,1749.656485
27,12000,12000,12000,1.964179,1759.513650
27,12000,12000,12000,1.942006,1779.602758
27,12000,12000,12000,1.997979,1729.747671
27,12000,12000,12000,1.962721,1760.820969
27,12000,12000,12000,1.976951,1748.146599
27,12000,12000,12000,1.950447,1771.901592
27,12000,12000,12000,1.974367,1750.434452
27,12000,12000,12000,1.953220,1769.386202
27,12000,12000,12000,2.002835,1725.554278
27,12000,12000,12000,1.972494,1752.096367
28,12000,12000,12000,2.040375,1693.806375
28,12000,12000,12000,1.999265,1728.635217
28,12000,12000,12000,1.994937,1732.385432
28,12000,12000,12000,2.073121,1667.051881
28,12000,12000,12000,2.024772,1706.858926
28,12000,12000,12000,2.061894,1676.128495
28,12000,12000,12000,2.049457,1686.300039
28,12000,12000,12000,1.987936,1738.486186
28,12000,12000,12000,1.990910,1735.889942
28,12000,12000,12000,2.001230,1726.938298
29,12000,12000,12000,2.099491,1646.113185
29,12000,12000,12000,2.100450,1645.361352
29,12000,12000,12000,2.088930,1654.435490
29,12000,12000,12000,2.130143,1622.426145
29,12000,12000,12000,2.119872,1630.286769
29,12000,12000,12000,2.119411,1630.642045
29,12000,12000,12000,2.090656,1653.069980
29,12000,12000,12000,2.085215,1657.382806
29,12000,12000,12000,2.092157,1651.884033
29,12000,12000,12000,2.088219,1654.999045
30,12000,12000,12000,2.155786,1603.127491
30,12000,12000,12000,2.192470,1576.304705
30,12000,12000,12000,2.172530,1590.771889
30,12000,12000,12000,2.161952,1598.555657
30,12000,12000,12000,2.170862,1591.994634
30,12000,12000,12000,2.153306,1604.974194
30,12000,12000,12000,2.195106,1574.411644
30,12000,12000,12000,2.164783,1596.465037
30,12000,12000,12000,2.187788,1579.677998
30,12000,12000,12000,2.171884,1591.244860
31,12000,12000,12000,2.182247,1583.688715
31,12000,12000,12000,2.173229,1590.260562
31,12000,12000,12000,2.160469,1599.652744
31,12000,12000,12000,2.170879,1591.982078
31,12000,12000,12000,2.143661,1612.195567
31,12000,12000,12000,2.176028,1588.214850
31,12000,12000,12000,2.158338,1601.231834
31,12000,12000,12000,2.161667,1598.766466
31,12000,12000,12000,2.171365,1591.625302
31,12000,12000,12000,2.188460,1579.192858
32,12000,12000,12000,2.278649,1516.688485
32,12000,12000,12000,2.265961,1525.180670
32,12000,12000,12000,2.267229,1524.327776
32,12000,12000,12000,2.304254,1499.834918
32,12000,12000,12000,2.293556,1506.830511
32,12000,12000,12000,2.261437,1528.231561
32,12000,12000,12000,2.256814,1531.362180
32,12000,12000,12000,2.267646,1524.047391
32,12000,12000,12000,2.269637,1522.710748
32,12000,12000,12000,2.268204,1523.672718
33,12000,12000,12000,1.654365,2089.018712
33,12000,12000,12000,1.640241,2107.007570
33,12000,12000,12000,1.611418,2144.695308
33,12000,12000,12000,1.607232,2150.280597
33,12000,12000,12000,1.632399,2117.130081
33,12000,12000,12000,1.618505,2135.303881
33,12000,12000,12000,1.640812,2106.273823
33,12000,12000,12000,1.624161,2127.867420
33,12000,12000,12000,1.653563,2090.032790
33,12000,12000,12000,1.606801,2150.857720
34,12000,12000,12000,1.690206,2044.720949
34,12000,12000,12000,1.674519,2063.875790
34,12000,12000,12000,1.717841,2011.827238
34,12000,12000,12000,1.778717,1942.973139
34,12000,12000,12000,1.702597,2029.839806
34,12000,12000,12000,1.678518,2058.959277
34,12000,12000,12000,1.679021,2058.342822
34,12000,12000,12000,1.701316,2031.369000
34,12000,12000,12000,1.743303,1982.443677
34,12000,12000,12000,1.685406,2050.544054
35,12000,12000,12000,1.711464,2019.323842
35,12000,12000,12000,1.709576,2021.553737
35,12000,12000,12000,1.707426,2024.099810
35,12000,12000,12000,1.701621,2031.004739
35,12000,12000,12000,1.697140,2036.367619
35,12000,12000,12000,1.722963,2005.847222
35,12000,12000,12000,1.696280,2037.399809
35,12000,12000,12000,1.713590,2016.817928
35,12000,12000,12000,1.728053,1999.938305
35,12000,12000,12000,1.701491,2031.159551
36,12000,12000,12000,1.738560,1987.851559
36,12000,12000,12000,1.716041,2013.938143
36,12000,12000,12000,1.751667,1972.977742
36,12000,12000,12000,1.720229,2009.034983
36,12000,12000,12000,1.717851,2011.816076
36,12000,12000,12000,1.760520,1963.056326
36,12000,12000,12000,1.733573,1993.570580
36,12000,12000,12000,1.760189,1963.425554
36,12000,12000,12000,1.785826,1935.239397
36,12000,12000,12000,1.756376,1967.688108
37,12000,12000,12000,1.674334,2064.104402
37,12000,12000,12000,1.683990,2052.269280
37,12000,12000,12000,1.665070,2075.587895
37,12000,12000,12000,1.671163,2068.020704
37,12000,12000,12000,1.690404,2044.482228
37,12000,12000,12000,1.673180,2065.527976
37,12000,12000,12000,1.704070,2028.086030
37,12000,12000,12000,1.690980,2043.785467
37,12000,12000,12000,1.668040,2071.893323
37,12000,12000,12000,1.678991,2058.378665
38,12000,12000,12000,1.185604,2914.970908
38,12000,12000,12000,1.195739,2890.263625
38,12000,12000,12000,1.180571,2927.395822
38,12000,12000,12000,1.198186,2884.359820
38,12000,12000,12000,1.213746,2847.382406
38,12000,12000,12000,1.198988,2882.430816
38,12000,12000,12000,1.187432,2910.481377
38,12000,12000,12000,1.149772,3005.814260
38,12000,12000,12000,1.195103,2891.800121
38,12000,12000,12000,1.162724,2972.330853
39,12000,12000,12000,1.200105,2879.748764
39,12000,12000,12000,1.207918,2861.121678
39,12000,12000,12000,1.178952,2931.418067
39,12000,12000,12000,1.212579,2850.122928
39,12000,12000,12000,1.214844,2844.810472
39,12000,12000,12000,1.211394,2852.912596
39,12000,12000,12000,1.203435,2871.778622
39,12000,12000,12000,1.244951,2776.012066
39,12000,12000,12000,1.209067,2858.401662
39,12000,12000,12000,1.236842,2794.212148
40,12000,12000,12000,1.198956,2882.508082
40,12000,12000,12000,1.199245,2881.813881
40,12000,12000,12000,1.213166,2848.744353
40,12000,12000,12000,1.203970,2870.503795
40,12000,12000,12000,1.182318,2923.070939
40,12000,12000,12000,1.197598,2885.775678
40,12000,12000,12000,1.195332,2891.247889
40,12000,12000,12000,1.178600,2932.291511
40,12000,12000,12000,1.207664,2861.724024
40,12000,12000,12000,1.183195,2920.904243
41,12000,12000,12000,1.211933,2851.643617
41,12000,12000,12000,1.197396,2886.262683
41,12000,12000,12000,1.201974,2875.269910
41,12000,12000,12000,1.219458,2834.045991
41,12000,12000,12000,1.221251,2829.885990
41,12000,12000,12000,1.202658,2873.635897
41,12000,12000,12000,1.212272,2850.845879
41,12000,12000,12000,1.215268,2843.817747
41,12000,12000,12000,1.193801,2894.956057
41,12000,12000,12000,1.237343,2793.082675
42,12000,12000,12000,1.259368,2744.233969
42,12000,12000,12000,1.277446,2705.397848
42,12000,12000,12000,1.246435,2772.707060
42,12000,12000,12000,1.271002,2719.114780
42,12000,12000,12000,1.267372,2726.902788
42,12000,12000,12000,1.254137,2755.680758
42,12000,12000,12000,1.250323,2764.086731
42,12000,12000,12000,1.259786,2743.321999
42,12000,12000,12000,1.373954,2515.368858
42,12000,12000,12000,1.258155,2746.878791
43,12000,12000,12000,1.209246,2857.978799
43,12000,12000,12000,1.218088,2837.234185
43,12000,12000,12000,1.178890,2931.572141
43,12000,12000,12000,1.198642,2883.262864
43,12000,12000,12000,1.223147,2825.498828
43,12000,12000,12000,1.257003,2749.397075
43,12000,12000,12000,1.326552,2605.251016
43,12000,12000,12000,1.198640,2883.266770
43,12000,12000,12000,1.203615,2871.350960
43,12000,12000,12000,1.290831,2677.344030
44,12000,12000,12000,1.233714,2801.298252
44,12000,12000,12000,1.230832,2807.857792
44,12000,12000,12000,1.219420,2834.135197
44,12000,12000,12000,1.222002,2828.145576
44,12000,12000,12000,1.223694,2824.236382
44,12000,12000,12000,1.211411,2852.871929
44,12000,12000,12000,1.222133,2827.843291
44,12000,12000,12000,1.223919,2823.715258
44,12000,12000,12000,1.228838,2812.413300
44,12000,12000,12000,1.223791,2824.012013
45,12000,12000,12000,1.220381,2831.903357
45,12000,12000,12000,1.214959,2844.541512
45,12000,12000,12000,1.230199,2809.302276
45,12000,12000,12000,1.215153,2844.086062
45,12000,12000,12000,1.219135,2834.797849
45,12000,12000,12000,1.224949,2821.340909
45,12000,12000,12000,1.231112,2807.218630
45,12000,12000,12000,1.216266,2841.484238
45,12000,12000,12000,1.216373,2841.234415
45,12000,12000,12000,1.211375,2852.956521
46,12000,12000,12000,1.227369,2815.778645
46,12000,12000,12000,1.233222,2802.415401
46,12000,12000,12000,1.251068,2762.440206
46,12000,12000,12000,1.232758,2803.470682
46,12000,12000,12000,1.230349,2808.959589
46,12000,12000,12000,1.239275,2788.727937
46,12000,12000,12000,1.236008,2796.098903
46,12000,12000,12000,1.243503,2779.245600
46,12000,12000,12000,1.241238,2784.316403
46,12000,12000,12000,1.244743,2776.477779
47,12000,12000,12000,1.231848,2805.539830
47,12000,12000,12000,1.242880,2780.638168
47,12000,12000,12000,1.232763,2803.458395
47,12000,12000,12000,1.232670,2803.669598
47,12000,12000,12000,1.237848,2791.941960
47,12000,12000,12000,1.240842,2785.206587
47,12000,12000,12000,1.243881,2778.401187
47,12000,12000,12000,1.239001,2789.344115
47,12000,12000,12000,1.246756,2771.992825
47,12000,12000,12000,1.237183,2793.443575
48,12000,12000,12000,1.221432,2829.465714
48,12000,12000,12000,1.220821,2830.881869
48,12000,12000,12000,1.210132,2855.887643
48,12000,12000,12000,1.223936,2823.678116
48,12000,12000,12000,1.222531,2826.922194
48,12000,12000,12000,1.230363,2808.927069
48,12000,12000,12000,1.219388,2834.208313
48,12000,12000,12000,1.231066,2807.323885
48,12000,12000,12000,1.222424,2827.170146
48,12000,12000,12000,1.219150,2834.762287
49,12000,12000,12000,1.043230,3312.788641
49,12000,12000,12000,1.045599,3305.281848
49,12000,12000,12000,1.059266,3262.638062
49,12000,12000,12000,1.048395,3296.467520
49,12000,12000,12000,1.041042,3319.752265
49,12000,12000,12000,1.051087,3288.025953
49,12000,12000,12000,1.041946,3316.871449
49,12000,12000,12000,1.043923,3310.590277
49,12000,12000,12000,1.044555,3308.586878
49,12000,12000,12000,1.043102,3313.193199
50,12000,12000,12000,1.012166,3414.458031
50,12000,12000,12000,1.012593,3413.018769
50,12000,12000,12000,1.018123,3394.482860
50,12000,12000,12000,1.006380,3434.091103
50,12000,12000,12000,1.012457,3413.478530
50,12000,12000,12000,1.013997,3408.295133
50,12000,12000,12000,1.010973,3418.489607
50,12000,12000,12000,1.013436,3410.181023
50,12000,12000,12000,1.013637,3409.506002
50,12000,12000,12000,1.010662,3419.539610
51,12000,12000,12000,1.041497,3318.299765
51,12000,12000,12000,1.055659,3273.785710
51,12000,12000,12000,1.051751,3285.950204
51,12000,12000,12000,1.049244,3293.801608
51,12000,12000,12000,1.049406,3293.292035
51,12000,12000,12000,1.050983,3288.351054
51,12000,12000,12000,1.065100,3244.764683
51,12000,12000,12000,1.049646,3292.540011
51,12000,12000,12000,1.036218,3335.204728
51,12000,12000,12000,1.053908,3279.222381
52,12000,12000,12000,1.055432,3274.488436
52,12000,12000,12000,1.048403,3296.442049
52,12000,12000,12000,1.066165,3241.523079
52,12000,12000,12000,1.089482,3172.151118
52,12000,12000,12000,1.067502,3237.465049
52,12000,12000,12000,1.092286,3164.007745
52,12000,12000,12000,1.055970,3272.818840
52,12000,12000,12000,1.079769,3200.685098
52,12000,12000,12000,1.053606,3280.165041
52,12000,12000,12000,1.065542,3243.420158
53,12000,12000,12000,1.060856,3257.746507
53,12000,12000,12000,1.053118,3281.683014
53,12000,12000,12000,1.032990,3345.627469
53,12000,12000,12000,1.040561,3321.285693
53,12000,12000,12000,1.025013,3371.664765
53,12000,12000,12000,1.050687,3289.277641
53,12000,12000,12000,1.038492,3327.901366
53,12000,12000,12000,1.060644,3258.397504
53,12000,12000,12000,1.040032,3322.975246
53,12000,12000,12000,1.045179,3306.611014
54,12000,12000,12000,1.044676,3308.202291
54,12000,12000,12000,1.065418,3243.796506
54,12000,12000,12000,1.045206,3306.525566
54,12000,12000,12000,1.095116,3155.830603
54,12000,12000,12000,1.054223,3278.242354
54,12000,12000,12000,1.068243,3235.218269
54,12000,12000,12000,1.056613,3270.829860
54,12000,12000,12000,1.047348,3299.761387
54,12000,12000,12000,1.040793,3320.544060
54,12000,12000,12000,1.030396,3354.048709
55,12000,12000,12000,1.016819,3398.836191
55,12000,12000,12000,1.019600,3389.565988
55,12000,12000,12000,1.022855,3378.777130
55,12000,12000,12000,1.030199,3354.692230
55,12000,12000,12000,1.032208,3348.160774
55,12000,12000,12000,1.025283,3370.776052
55,12000,12000,12000,1.024476,3373.430324
55,12000,12000,12000,1.026678,3366.197532
55,12000,12000,12000,1.024768,3372.471075
55,12000,12000,12000,1.045359,3306.041324
56,12000,12000,12000,1.049601,3292.680361
56,12000,12000,12000,1.046773,3301.574300
56,12000,12000,12000,1.067572,3237.253607
56,12000,12000,12000,1.039574,3324.437855
56,12000,12000,12000,1.059225,3262.763846
56,12000,12000,12000,1.043582,3311.670796
56,12000,12000,12000,1.034984,3339.181639
56,12000,12000,12000,1.071637,3224.973848
56,12000,12000,12000,1.035699,3336.878016
56,12000,12000,12000,1.042596,3314.803213
57,12000,12000,12000,1.064520,3246.533750
57,12000,12000,12000,1.056408,3271.462137
57,12000,12000,12000,1.058812,3264.034093
57,12000,12000,12000,1.050348,3290.337943
57,12000,12000,12000,1.048513,3296.097277
57,12000,12000,12000,1.054885,3276.186634
57,12000,12000,12000,1.052252,3284.385501
57,12000,12000,12000,1.045202,3306.537157
57,12000,12000,12000,1.044616,3308.393075
57,12000,12000,12000,1.042491,3315.137545
58,12000,12000,12000,1.057970,3266.634230
58,12000,12000,12000,1.057451,3268.236638
58,12000,12000,12000,1.066999,3238.990582
58,12000,12000,12000,1.061575,3255.539004
58,12000,12000,12000,1.060889,3257.644812
58,12000,12000,12000,1.056487,3271.217854
58,12000,12000,12000,1.052235,3284.438639
58,12000,12000,12000,1.060319,3259.396883
58,12000,12000,12000,1.038404,3328.185646
58,12000,12000,12000,1.059333,3262.429457
59,12000,12000,12000,1.051338,3287.239151
59,12000,12000,12000,1.048945,3294.739955
59,12000,12000,12000,1.048794,3295.212445
59,12000,12000,12000,1.045058,3306.993892
59,12000,12000,12000,1.050211,3290.767347
59,12000,12000,12000,1.043993,3310.367350
59,12000,12000,12000,1.057448,3268.246374
59,12000,12000,12000,1.047581,3299.029567
59,12000,12000,12000,1.041704,3317.642452
59,12000,12000,12000,1.044746,3307.979527
60,12000,12000,12000,1.042269,3315.843210
60,12000,12000,12000,1.025735,3369.292603
60,12000,12000,12000,1.092251,3164.108182
60,12000,12000,12000,1.039592,3324.380643
60,12000,12000,12000,1.038701,3327.231330
60,12000,12000,12000,1.048582,3295.878145
60,12000,12000,12000,1.042209,3316.034113
60,12000,12000,12000,1.069434,3231.616738
60,12000,12000,12000,1.054988,3275.868030
60,12000,12000,12000,1.031817,3349.430490
61,12000,12000,12000,1.027386,3363.877847
61,12000,12000,12000,1.018183,3394.282185
61,12000,12000,12000,1.020002,3388.227196
61,12000,12000,12000,1.021993,3381.628805
61,12000,12000,12000,1.028714,3359.534047
61,12000,12000,12000,1.024670,3372.792593
61,12000,12000,12000,1.017499,3396.564586
61,12000,12000,12000,1.025963,3368.542504
61,12000,12000,12000,1.011300,3417.384884
61,12000,12000,12000,1.029436,3357.176742
62,12000,12000,12000,1.041464,3318.404899
62,12000,12000,12000,1.044978,3307.247707
62,12000,12000,12000,1.031343,3350.970579
62,12000,12000,12000,1.063831,3248.635081
62,12000,12000,12000,1.032629,3346.795852
62,12000,12000,12000,1.095604,3154.424749
62,12000,12000,12000,1.051700,3286.108031
62,12000,12000,12000,1.048687,3295.550678
62,12000,12000,12000,1.051086,3288.027411
62,12000,12000,12000,1.036117,3335.529172
63,12000,12000,12000,1.046565,3302.231078
63,12000,12000,12000,1.048338,3296.648164
63,12000,12000,12000,1.038306,3328.497955
63,12000,12000,12000,1.048503,3296.127515
63,12000,12000,12000,1.065673,3243.020149
63,12000,12000,12000,1.044556,3308.582874
63,12000,12000,12000,1.052450,3283.766771
63,12000,12000,12000,1.044435,3308.966266
63,12000,12000,12000,1.052598,3283.305414
63,12000,12000,12000,1.043582,3311.669743
64,12000,12000,12000,1.044714,3308.081495
64,12000,12000,12000,1.069369,3231.813112
64,12000,12000,12000,1.060777,3257.988254
64,12000,12000,12000,1.059047,3263.310209
64,12000,12000,12000,1.042150,3316.221378
64,12000,12000,12000,1.006992,3432.003715
64,12000,12000,12000,1.051267,3287.463046
64,12000,12000,12000,1.048648,3295.673273
64,12000,12000,12000,1.047036,3300.747509
